epoch,acc,loss,val_acc,val_loss
0,0.3394577140383547,0.03887251391673067,0.3397043875575493,0.03554148332030344
1,0.3405011540485753,0.033728906264782005,0.33960078072224403,0.03431356696224081
2,0.3403484240501107,0.032628204825411025,0.33956373869014655,0.032260198848054034
3,0.33993260657920593,0.03212942851379572,0.3395321496132393,0.03163735230448067
4,0.33935726327682686,0.03176123816548588,0.33981236818886024,0.03150297688054187
5,0.3396218712323201,0.03145481104355157,0.3407774963137192,0.030922990488780198
6,0.3401713505600943,0.031103624490727604,0.3415844011470042,0.031021803054535124
7,0.34012144105357917,0.030785532509356502,0.3391312574400269,0.032217743491808296
8,0.33947313279498453,0.030772854461960774,0.33837023513611925,0.03137331370825088
9,0.3398827724483034,0.03056000060845185,0.3412065637024683,0.031014403615373866
10,0.3396409835623818,0.03053401841016343,0.3397094280183834,0.030347603789534987
11,0.3401139650336812,0.030469148392139093,0.33923894424073464,0.030322357882491394
12,0.3402924251417278,0.03055195948962624,0.33945715842845803,0.03022808146281993
13,0.3399555058210432,0.030418772896966987,0.3393241904611107,0.030808469710258326
14,0.3399079341379718,0.030257730386254095,0.34101193769049537,0.030897040461336442
15,0.3395430393787878,0.030223644772338815,0.3394904673572571,0.030461970488772108
16,0.34027127730834195,0.030238131374259958,0.33973392262040075,0.030087888054835813
17,0.34113453666104615,0.030203117839108253,0.3410666878146815,0.030536255135434107
18,0.33884893712543307,0.030090624944280366,0.33940672834775293,0.03068426896184225
19,0.34087733823801597,0.030103413084129903,0.34062196623345126,0.030009493538637726
20,0.3396335473552125,0.030061854441469162,0.34046795656375256,0.031202481939427314
21,0.33932808353189703,0.029942208807343208,0.3407163453549223,0.03037135770303115
22,0.34058539516413794,0.029981719868336802,0.33994697629108345,0.030356010180100212
23,0.33984820544211036,0.029990599316089103,0.3379481684471849,0.030311500912802117
24,0.3400505605743625,0.030026325494379065,0.34118029562574254,0.03020330473467807
25,0.33954178154491427,0.03006576435871894,0.33984882363556473,0.03014104902845389
26,0.33988628790792214,0.030047084466335024,0.34051505278240884,0.03047355412278101
27,0.3404835839753449,0.030024000857995652,0.3398868527952,0.030032756542372082
28,0.3396311385420671,0.030076096458594218,0.3396298624594213,0.029716118110588923
29,0.33964799719039723,0.02991333026992118,0.3398434229527018,0.029872542322044397
30,0.33986088214656723,0.029984855580977035,0.3406394208474795,0.03014890568691396
31,0.3400748243711521,0.029510523408446617,0.3400954389405812,0.030089780290101318
32,0.34015576739419257,0.029441215762101403,0.33966226491617413,0.030158458820735406
33,0.340600244786109,0.02940351482190511,0.34082749931173206,0.030278552729632615
34,0.3399891127285585,0.02935278497550164,0.34042027354988147,0.029983352999457077
35,0.34087763626187567,0.02946375303418983,0.3407238128624143,0.02988232554499722
36,0.33959505178783306,0.029315131431342793,0.3388028369650924,0.0304542676299139
37,0.3402839178884827,0.02937362892686733,0.33848766968058613,0.029779557816548816
38,0.34036074061455995,0.02945825400181912,0.33979546007854294,0.029720762384272407
39,0.3394576427670627,0.02944877275889973,0.3399886988328471,0.029926206169319014
40,0.33890510995953865,0.029212100798431687,0.3396535312334391,0.029572541470683757
41,0.34013436181319107,0.029270544795443106,0.3404290473390956,0.02967847776596844
42,0.3404196775517563,0.02938640285677538,0.3413134370966258,0.03001944377281142
43,0.3398710028300983,0.029256657456203768,0.34071963920586545,0.029761333453921526
44,0.3400277371118858,0.02954246606398008,0.3401227606659783,0.031280960955862594
45,0.33996266631985267,0.029495110740542747,0.3399536036988801,0.02980949494346816
46,0.34142060854452666,0.029461928286191815,0.34011772097194737,0.030741015364999152
47,0.33996533319788963,0.02941387711163724,0.3388457325898985,0.02936487734251972
48,0.34046183156085147,0.029199711375595294,0.3389148837517178,0.029760239253853505
49,0.3405293605930469,0.029360891922651566,0.33953775021810745,0.031102573937324914
