epoch,acc,loss,val_acc,val_loss
0,0.33548195171403655,0.035374728404033856,0.33654220141122276,0.031001792356530486
1,0.3344022191412342,0.030212626091419604,0.33587870740468073,0.028436839060716694
2,0.33531613367090346,0.029119368812537377,0.3365025579279457,0.028068290563756725
3,0.3362077837239328,0.02846320126464867,0.3345848042208427,0.027807440637753016
4,0.335219273072248,0.028173309251586766,0.33525324735871725,0.027822579495823504
5,0.33488169592486383,0.028242430900903427,0.3366468550109325,0.027594674611222367
6,0.3353379163665419,0.02820995142770426,0.3374251038114601,0.02774430095722951
7,0.33574962995458985,0.027903989638489123,0.33651643074847765,0.02818771281621979
8,0.3352962218253371,0.02786984940776108,0.3340761531202407,0.026796352709638708
9,0.3353035593203563,0.027742956797635863,0.3351938216477973,0.02763861491947376
10,0.335298953149126,0.028190352087927476,0.3353993159990568,0.027719233563191115
11,0.33524099701171556,0.027688675528465052,0.33672864423138266,0.027791474781677063
12,0.3344902057560433,0.027538700793267288,0.3362606922483704,0.026793932190903792
13,0.3360081625436315,0.028173521911633848,0.3347522361496094,0.0276164796465944
14,0.3356704727851961,0.027563911295625198,0.334854090901581,0.02709573932690304
15,0.3361433512389701,0.02756692735565644,0.33560340343234696,0.026671206658156754
16,0.3351075392301549,0.027827039221172727,0.33531006326587526,0.028214077501502642
17,0.33593258397333264,0.0278795705805992,0.3346469202199767,0.02688492275508525
18,0.33493008374440586,0.0281275229462622,0.3342937351565185,0.02708060625744239
19,0.3356862835039334,0.02786801507317404,0.33464458091174826,0.02727177731140574
20,0.3350414932534929,0.027636342912196066,0.3349889092348508,0.02785968799037648
21,0.335582824321396,0.027443652684623347,0.3350186424981706,0.027551608942768237
22,0.3353269014136164,0.02736907923792696,0.33494182848995346,0.02636963407618312
23,0.3353197261279751,0.027258402175360606,0.33553464885565104,0.026730515659754848
24,0.33486541670412806,0.027604765822954912,0.335671468861285,0.027413680569702992
25,0.3351007470826906,0.027579850946446993,0.3357306100729841,0.02688248899063194
26,0.33511361457451316,0.027498496406221314,0.33612097847359573,0.026705682144460664
27,0.3363906524143146,0.028286111643605578,0.3364964731362564,0.027445872629067145
28,0.3356986687834255,0.027422680262512957,0.33562302258279586,0.026590107861076514
29,0.3353304439777165,0.027832291075700618,0.33588085662059075,0.0270893386057902
30,0.33563348781427077,0.02780031995496762,0.3359089541139694,0.027842435251528772
31,0.3355527715625318,0.027134141658038523,0.3367352425212646,0.02668965525846824
32,0.33607395616507973,0.027980468804084408,0.3337918312355551,0.027538077445431908
33,0.3350261736554169,0.027303273079084478,0.334787120297938,0.027689497726887217
34,0.3353863852875492,0.028239214606115684,0.3355348514100906,0.026624818023503104
35,0.3360254607150797,0.02747310054641283,0.33555471378369867,0.02712940708211858
36,0.33584145607678856,0.027502555518522962,0.3372538586883097,0.027441059289739958
37,0.3361540376313492,0.027254682662227896,0.335350193346339,0.028496272870903276
38,0.3345789042668654,0.02735029033205658,0.3356446433823985,0.026787079780276474
39,0.3348119812019817,0.02773785379256856,0.3356100154241793,0.02718354628647669
40,0.3348440894042746,0.027354518477390715,0.3368367726681512,0.026813197887511315
41,0.33511687804228835,0.02713072693545027,0.3350902766778462,0.026721540606858232
42,0.334874593003857,0.02793580805060772,0.3359734900953366,0.028047552357668586
43,0.33424586132774825,0.027499450243253218,0.33595180201420594,0.027918147333237116
44,0.33576475100591135,0.027395745760375328,0.3346166732302274,0.027266597290651975
45,0.3365046445276445,0.027984546501896745,0.3347675683574513,0.030255751340018504
46,0.3351558816976079,0.028217890264154354,0.33652892417099367,0.027067878908793967
47,0.33510313143611326,0.027425854316470624,0.3363318537262308,0.02720762335362642
48,0.3357593337903699,0.027486860395807937,0.33540295320151997,0.027071052372575517
49,0.33630473030019936,0.02791586400744047,0.3338332464444613,0.027954564138237284
