epoch,acc,loss,val_acc,val_loss
0,0.3395731198930622,0.03681339852811991,0.34145674345985294,0.033502663574641676
1,0.33992606729846353,0.03220735287605663,0.34228263652697016,0.031346152116689036
2,0.3394381875837647,0.031090809498777044,0.3413169075793568,0.03166600045759023
3,0.339653076880274,0.030553141386693405,0.33991528467999566,0.030415990548680456
4,0.33980585105512445,0.030355144995257557,0.34171648011855205,0.03151907664530563
5,0.3395122900289833,0.030140802363163605,0.3411932328436476,0.029612888873655385
6,0.33921396425990524,0.029884249686684256,0.3428227107683879,0.02970392865839825
7,0.3399607366913261,0.02971049819957388,0.3413848455135052,0.030363473339751174
8,0.3397179079121403,0.029710886171327645,0.34109902708837453,0.029514012381165487
9,0.33979633949120963,0.02946659582251383,0.3410318362075002,0.030234931320566216
10,0.33953515395781536,0.02944667230079335,0.34017338122289364,0.029682310129035622
11,0.3389161227817451,0.029340635224134697,0.34164888909610186,0.029252870126612603
12,0.33895449438196723,0.02921392923794187,0.34026864105792637,0.02921030305409914
13,0.3393140151596991,0.029158909148392767,0.34098336661374695,0.02950246963855995
14,0.33999509414342266,0.02929324924907364,0.3418144330084782,0.029323046437583395
15,0.3394949422943539,0.029253762460247454,0.34182916710957223,0.029346799723044825
16,0.34060544472611853,0.029263094080448974,0.3424475809632664,0.028934797707466334
17,0.3398756779015654,0.029106053199210856,0.3412995730978339,0.029801944153182137
18,0.3404448164802125,0.02904996744996529,0.3416799978451795,0.028948803653790822
19,0.3398847139673665,0.029138623983657266,0.34154692265890346,0.029000572375743376
20,0.33965460572631456,0.029056046508970465,0.3414599169799138,0.02883753028144622
21,0.3401315565526048,0.029178584224516965,0.33989365677374545,0.029049681949525064
22,0.34039904465026205,0.029068613774441202,0.3408902273673127,0.029213981098493994
23,0.3394067678387549,0.02907809735091257,0.34063787743853596,0.02914265834064024
24,0.34047102242489485,0.029112326903600914,0.3400100502245132,0.028782853007858312
25,0.33998187127160545,0.029014211768269498,0.34087850625735944,0.029149922975746718
26,0.3402461991875087,0.02895949071830825,0.34209393078906686,0.02919012436779627
27,0.3392088083754751,0.02892865574945551,0.34268411494223083,0.029488377847708285
28,0.33944441010674165,0.02891284707322638,0.341577151369664,0.02899355614601734
29,0.340948510943653,0.029208970503485136,0.3418733034754068,0.030098137268353076
30,0.3400834420644081,0.029198212239841696,0.3423943635604654,0.028959210939167465
31,0.33852540905727097,0.02903282201643394,0.34107407907675424,0.03015090986138283
32,0.3392538824055886,0.029018566859061068,0.34237234941428585,0.02973721387471357
33,0.3389362486495482,0.029184600922343755,0.34153250826897524,0.031600637657542105
34,0.33995648755997615,0.02919603196719992,0.34119480657183815,0.029735064388172205
35,0.33836253669305577,0.028965096847370538,0.34219225750128796,0.029484949694136686
36,0.3392752571402454,0.029260847258776868,0.34231370511615944,0.029742819371528798
37,0.3393551822421768,0.029140733318973377,0.34140455356192967,0.02896100874247265
38,0.3403109366185156,0.02909410897805145,0.3399599142662544,0.029470352104522146
39,0.33984706272727333,0.029035722218911042,0.34212674623993317,0.0291104062917679
40,0.3402152418362889,0.029045175705588292,0.34129921299979066,0.029521648330004535
41,0.3398095089296856,0.029167131116264997,0.34031959103121856,0.02891003050690224
42,0.33957496532964654,0.02936698204284096,0.3435058612061719,0.02960443178228023
43,0.34038603506673315,0.0290676948050443,0.34158428521856427,0.028711465719078236
44,0.33956711580218624,0.029123153821566005,0.3410230225750378,0.029188229638035947
45,0.34025243971065094,0.029359624885231826,0.3413453499247218,0.028882226198806756
46,0.3397739200024174,0.02926010621872475,0.33991480482140385,0.029164109406711443
47,0.3396831766212174,0.029165620646240956,0.3422812491891876,0.03036374689823258
48,0.33980740662482967,0.02973277330213217,0.34326855263387124,0.03162945454145738
49,0.33908869856264345,0.02952326471138606,0.3421805097592286,0.029912716169740016
