epoch,acc,loss,val_acc,val_loss
0,0.33709397961218884,0.03326507591866163,0.33488065959848967,0.031158303295533915
1,0.3361895888896808,0.028868485501715602,0.33374456128227376,0.027672590099387297
2,0.3362095283809243,0.02791510289986242,0.3338982422690092,0.02732760782923205
3,0.33508655918950997,0.027385130386097457,0.33528503543878146,0.027321359065292657
4,0.33618462689906903,0.027140898376480184,0.33397677332658016,0.026809138562365872
5,0.33548750057262033,0.026990332569867017,0.3347136198251913,0.02668569937202333
6,0.3356993900584273,0.026741157186740812,0.33571496603552053,0.026706994652868028
7,0.33479083415769445,0.026641163439062764,0.33398366908263316,0.026464510980320405
8,0.33554278439386015,0.0265229251926398,0.3365562098682979,0.02639593986184109
9,0.3359819226561378,0.026512293290771097,0.33487503459195483,0.026970114919907286
10,0.3362816005278548,0.026518096092958795,0.3350848418197218,0.02667069636350101
11,0.33693055964892876,0.02651317639137122,0.3343352722710043,0.02660563256981302
12,0.33630890403924185,0.026463328700402397,0.335303207942568,0.026649904396986494
13,0.334732540486933,0.026355590855776257,0.3333653077088598,0.026043921240498064
14,0.3347916817682637,0.026309224287165325,0.33559226197106445,0.02672820557479438
15,0.33526648467231907,0.02629336841951175,0.33355853777390404,0.02605454194521955
16,0.33544365160925427,0.026248672201390696,0.33451562992617223,0.026245623231727168
17,0.33600101464577264,0.02625421323520465,0.33575110836486455,0.026392817742414657
18,0.33645592806309554,0.02631807930115707,0.3345141970356182,0.02624860708190753
19,0.3355966612784332,0.026222412679721585,0.33410815762303697,0.026415251658432504
20,0.33519939759242656,0.026185581598246476,0.33486968049294047,0.026265765967037093
21,0.33523068502519565,0.02618465081225422,0.33430445670060277,0.026397773823850747
22,0.33614121489652343,0.02617541028696988,0.3342461410507575,0.026191233029407242
23,0.3367368743821654,0.026220419117100935,0.3349035911084088,0.02641549828217625
24,0.33570100369132405,0.02619513497836488,0.3356167222329668,0.026188741916082683
25,0.335610326692235,0.026313413953064954,0.3349340274786869,0.02613890012784214
26,0.3344796054366964,0.026090860686369056,0.33365102213259057,0.025981598156760616
27,0.3347736488294028,0.026060081078671242,0.3341562528925274,0.026420862640970825
28,0.33561759205988306,0.026162545813080574,0.33657488248553724,0.026685388416906784
29,0.33615691308157797,0.0261164436636795,0.3338961332285949,0.025783882560769363
30,0.3351068138997575,0.02617342757430558,0.3337666413486623,0.026011847708130552
31,0.33576702730528374,0.02616642136932678,0.3347375253960103,0.02597041576322234
32,0.3357574363822919,0.02620686238620968,0.33545690250746435,0.02736718867623043
33,0.3355248550197458,0.02615027697985768,0.33509634845616415,0.02641529555317413
34,0.33557450929098925,0.02613858458550254,0.3372656759977155,0.026742202604551214
35,0.33681766749815817,0.026146342450486578,0.3349479271499353,0.025816788534253742
36,0.335965242392879,0.026241947276622195,0.33470637267329734,0.026283912606071196
37,0.33636575587565776,0.026364100880517282,0.3355769157866142,0.026307356180449094
38,0.33525051167134845,0.02607807425724703,0.3344128697758554,0.026126837282686236
39,0.33587505664533296,0.02636949616170357,0.33684984768662496,0.026447458762331233
40,0.33680894185023946,0.02624065591913399,0.33549411264504475,0.026018194244257713
41,0.33503622468851063,0.025996326031833862,0.33722240865996506,0.0262831450306529
42,0.33709165037926525,0.02616519089024185,0.33553509517869723,0.026177593771376
43,0.3351362762252541,0.026072066345768852,0.3358283951251863,0.025901508896910466
44,0.33526812979417014,0.026024515413772348,0.33510300081497907,0.026412145503983287
45,0.3353861285732687,0.02628936394294753,0.3344677928274232,0.02630710976439125
46,0.3354390501684592,0.026086752620799993,0.33628187952553495,0.02613761787339542
47,0.33594950835271126,0.02609433829918176,0.3356096637633514,0.02609683250958102
48,0.3366120157846533,0.026129712042885205,0.3337873291313215,0.02630275453277404
49,0.33545446445131927,0.026151525406405463,0.33577517605737733,0.026354072455448307
