epoch,acc,loss,val_acc,val_loss
0,0.33411392325766875,0.03392548399244642,0.33354854225911207,0.031334510420740175
1,0.3348479752914639,0.029361385137971662,0.33568426976725074,0.029149157326834842
2,0.33559133934018914,0.02874872240606359,0.3354139689816431,0.03060463325024765
3,0.3357163552212886,0.02834149898002785,0.3338155027475065,0.027825422905364217
4,0.3354459646966743,0.02792143868886878,0.33543070834729655,0.02719601582414698
5,0.33565624052895293,0.02786717749447051,0.3358787165012748,0.027481349209770328
6,0.33484642916124,0.0277961632107085,0.3368824571932,0.027771552594045908
7,0.33668546788729714,0.02795360824151249,0.33569789928918936,0.02759988224912369
8,0.336336677100325,0.027690513791192764,0.3347353717526914,0.026789053261274256
9,0.3348276124362582,0.027788087886259444,0.335965157584176,0.027041213912357455
10,0.33584252995264474,0.02799723529696591,0.33580175490502506,0.027129798555777622
11,0.33451561724548523,0.028142391339665895,0.33694414020760655,0.028090945173486263
12,0.33581683965572007,0.027752108255407058,0.33723538480737747,0.027850759130305883
13,0.336258101435981,0.027478191287857348,0.3367754097985392,0.027048405901522125
14,0.33477880581620245,0.02739562631358079,0.33546302391183275,0.027526146446007496
15,0.3354335882900526,0.02744863313993819,0.33653727624863233,0.02719340376944696
16,0.3354755893534042,0.027769630884863863,0.33596389972810803,0.027366514347188044
17,0.33558750348201094,0.02750143449458233,0.3359960936365779,0.02789668886978392
18,0.3352358330533749,0.027480089851304006,0.3358490786332393,0.027690515262563158
19,0.33485837734709584,0.02837020527339657,0.33698544697690974,0.027943043285586243
20,0.3350330522182688,0.02774949445612935,0.33655145989106205,0.026693144876283603
21,0.3357095677455885,0.027645465817709294,0.3342988965249507,0.027189152817670276
22,0.33472781778465055,0.027359661093889487,0.33431381060667376,0.036162328821252004
23,0.33578973895473313,0.027757213312430407,0.3361554939497111,0.026920879113189064
24,0.33458336703440605,0.02746496916474248,0.33672850544207567,0.027877000263753816
25,0.335083891548972,0.027658944038091392,0.3351203039837837,0.027743320272866006
26,0.3351278938533588,0.027531001257718863,0.3367134971758844,0.02742777724952465
27,0.3357837313000215,0.027668729315596666,0.333548961348468,0.02684882204125704
28,0.33536816410805453,0.02752048315652174,0.3370005771332069,0.027306015696328206
29,0.335973391545999,0.027414467298967637,0.336232659489164,0.027129060337813194
30,0.33665372895359913,0.027726742274080514,0.33622220748898146,0.027032779053391295
31,0.33536090797497436,0.02756025746894124,0.33576669463131537,0.02711986628533191
32,0.3350335975090869,0.02719693405807725,0.3364000909788648,0.026903248451038933
33,0.3353521596187743,0.027605072682943904,0.3369526041406647,0.027166267568516318
34,0.33452618617129887,0.027450225666080248,0.3336998027046274,0.026864796914624463
35,0.33422158253351764,0.027579714407594394,0.3340717554788723,0.03051710598313889
36,0.33543191165797087,0.02749093869056613,0.3350426252865593,0.027848892626164024
37,0.335974978191495,0.027924385941118342,0.33505686296117204,0.027492562696716804
38,0.3355424691742114,0.02751579941625943,0.33561090405098126,0.0281594479425113
39,0.3362873563702212,0.027597648973292074,0.33535427350245284,0.026660363376043883
40,0.33538221702167903,0.027238215239864912,0.33629568138760385,0.02710850023241909
41,0.3347649152409034,0.027631066808062477,0.33533496508686217,0.027020166905621996
42,0.33485492064133054,0.027216495616508497,0.3361869167772471,0.027105381304198956
43,0.33531944305491246,0.028053286243275237,0.33536684785815785,0.028375086627237166
44,0.3350478172780641,0.02762638366522958,0.3340594913860781,0.02691964551672022
45,0.3352708210746344,0.027393281827147245,0.33544581144011404,0.026873809660457052
46,0.3346371450427599,0.02705429510394606,0.3365518785239442,0.02697253647344506
47,0.3356898181584002,0.02786124143119245,0.3357661132384498,0.027458253980982714
48,0.3347372779111398,0.028478365966275867,0.3357851777345654,0.027427433879450274
49,0.33554666554867996,0.02749051551381948,0.33591335789258914,0.026671302035307803
